Cux2,Satb2,Eef2,Vglut1,Fezf2,Gad1,Rspo1,Col6a1,Slc30a3,Sulf2,Rprm,Rorb,C1ql3,Rbp4,Lmo4,Bcl6,Pvalb,Syt6,Tshz2,Dkk3,Penk,Tbr1,Tac1,Bcl11b,Otof,Vip,Cdh9,Rasgrf2,Cck,Etv1,StrucType,FuncType,CID
0.0987683079111151,0.0987683079111151,0.148152461866673,0.214631130653,0.00759756214700886,0.0189939053675221,0.0436859823453009,0.0398872012717965,0.0702774498598319,0.0132957337572655,0.00569817161025664,0.00759756214700886,0.026591467514531,0.0759756214700886,0.053182935029062,0.00569817161025664,0.00189939053675221,0.00189939053675221,0.0227926864410266,0.026591467514531,0.0436859823453009,0.0113963432205133,0.00189939053675221,0.00949695268376107,0.0398872012717965,0.0208932959042744,0.0303902485880354,0.0246920769777788,0.0474847634188054,0.00379878107350443,IT,Chkbd,186_1
0.121181709434325,0.130270337641899,0.130270337641899,0.224186162453501,0.00605908547171624,0.0151477136792906,0.0424135983020137,0.0727090256605949,0.0666499401888787,0.0181772564151487,0.00605908547171624,0.00605908547171624,0.0666499401888787,0.106033995755034,0.109063538490892,0.0181772564151487,0.00908862820757436,0.00605908547171624,0.0515022265095881,0.0727090256605949,0.0696794829247368,0.0333249700944393,0.00908862820757436,0.00302954273585812,0.0302954273585812,0.0424135983020137,0.0302954273585812,0.0333249700944393,0.024236341886865,0.00302954273585812,IT,None,186_4
0.0530171917980452,0.107549160504606,0.160566352302651,0.162081129211167,0.0439285303469518,0.0257512074447648,0.0378694227128894,0.0302955381703115,0.0363546458043739,0.0530171917980452,0.00908866145109347,0.00151477690851558,0.0924013914194502,0.0408989765299206,0.0560467456150764,0.0363546458043739,0.00908866145109347,0.00454433072554673,0.0318103150788271,0.0742240685172633,0.0727092916087477,0.0227216536277337,0.00151477690851558,0.0408989765299206,0.0302955381703115,0.0605910763406231,0.0257512074447648,0.0196920998107025,0.0181773229021869,0.0151477690851558,PT,Chkbd,186_18
0.0968444880379686,0.0830095611754017,0.120561505516655,0.134396432379222,0.0276698537251339,0.0079056724928954,0.0276698537251339,0.0237170174786862,0.0731274705592824,0.0592925436967155,0.0079056724928954,0.0118585087393431,0.0434811987109247,0.0573161255734916,0.039528362464477,0.0454576168341485,0.0039528362464477,0.0039528362464477,0.0533632893270439,0.0909152336682971,0.0909152336682971,0.0079056724928954,0.00988209061611925,0.0454576168341485,0.0415047805877008,0.0474340349573724,0.039528362464477,0.0138349268625669,0.0276698537251339,0.00592925436967155,PT,Chkbd,186_19
0.0639222877768884,0.117478799157525,0.195222122129416,0.205587898525668,0.0259144409906304,0.0207315527925043,0.0552841407800116,0.0760156935725159,0.0345525879875072,0.0760156935725159,0.00345525879875072,0.00345525879875072,0.0345525879875072,0.062194658377513,0.0535565113806362,0.0483736231825101,0.00863814699687681,0.00345525879875072,0.0449183643837594,0.105385393361897,0.0604670289781377,0.0241868115912551,0.00345525879875072,0.0310973291887565,0.0345525879875072,0.0656499171762638,0.0397354761856333,0.00863814699687681,0.0241868115912551,0.0172762939937536,PT,Chkbd,186_24
0.0331074710166146,0.0645595684823985,0.155605113778089,0.18043571704055,0.0281413503641224,0.0115876148558151,0.0513165800757526,0.0413843387707683,0.0662149420332292,0.0629041949315678,0.00993224130498438,0.00827686775415365,0.0297967239149531,0.0910455452956902,0.0910455452956902,0.0314520974657839,0.00331074710166146,0.00827686775415365,0.018209109059138,0.0446950858724297,0.0629041949315678,0.00496612065249219,0.00165537355083073,0.0463504594232605,0.06787031558406,0.119186895659813,0.0927009188465209,0.0115876148558151,0.0364182181182761,0.0115876148558151,PT,Chkbd,186_26
0.0273192891930119,0.0894942232184873,0.154495290608757,0.150727112789031,0.052754489476161,0.0160147557338346,0.0357976892873949,0.0395658671071207,0.033913600377532,0.0744215119395842,0.00659431118452012,0.00471022227465723,0.0320295114676692,0.061232889570544,0.0602908451156125,0.0395658671071207,0.0122465779141088,0.00471022227465723,0.0320295114676692,0.0442760893817779,0.0292033781028748,0.0141306668239717,0.000942044454931446,0.0207249780084918,0.016956800188766,0.0188408890986289,0.0122465779141088,0.00188408890986289,0.0244931558282176,0.016956800188766,PT,None,186_27
0.00341763898573548,0.1059468085578,0.126452642472213,0.0205058339144129,0,0.0205058339144129,0.0136705559429419,0.0307587508716193,0.164046671315303,0.00341763898573548,0.00683527797147096,0.0136705559429419,0.0102529169572064,0.0102529169572064,0.092276252614858,0,0,0.0136705559429419,0.0170881949286774,0.0341763898573548,0.0307587508716193,0,0.00341763898573548,0.00683527797147096,0.00683527797147096,0.0136705559429419,0.0102529169572064,0.00341763898573548,0.0136705559429419,0.0102529169572064,IT,Gratings,190_19
0.0176787769420627,0.0530363308261881,0.159108992478564,0.0580874099524917,0.00505107912630363,0.0101021582526073,0.040408633010429,0.00757661868945544,0.0202043165052145,0.0126276978157591,0.00505107912630363,0.00505107912630363,0.040408633010429,0.02778093519467,0.0606129495156435,0.00757661868945544,0.00252553956315181,0,0.0328320143209736,0.0202043165052145,0.0833428055840099,0.0101021582526073,0.00505107912630363,0.0101021582526073,0.0101021582526073,0.0454597121367327,0.0580874099524917,0.00757661868945544,0.00505107912630363,0.0126276978157591,PT,Chkbd,190_25
0.162410122532004,0.180999232942293,0.138929140961112,0.240680061101644,0.0459835889096637,0.0176107361781691,0.0557673312308687,0.125231901711424,0.0410917177490612,0.0557673312308687,0.00782699385696403,0.011740490785446,0.0322863496599766,0.0802266870338813,0.0616375766235917,0.00880536808908454,0.00782699385696403,0.00489187116060252,0.0225026073387716,0.0459835889096637,0.0528322085345072,0.0146756134818076,0.00489187116060252,0.0303296011957356,0.0195674846424101,0.0185891104102896,0.0185891104102896,0.00684861962484353,0.0244593558030126,0.00782699385696403,PT,Chkbd,192_4
0.049006581630473,0.0845363533125659,0.153145567595228,0.151920403054466,0.0245032908152365,0.0183774681114274,0.0673840497419004,0.128642276779992,0.0441059234674257,0.0257284553559983,0.00735098724457095,0.00245032908152365,0.0355297716820929,0.0441059234674257,0.0600330624973294,0.00735098724457095,0,0.00245032908152365,0.0392052653043784,0.0355297716820929,0.0673840497419004,0.0110264808668564,0.00367549362228547,0.0355297716820929,0.0441059234674257,0.0294039489782838,0.0183774681114274,0.00367549362228547,0.0147019744891419,0.00122516454076182,PT,None,192_5
0.0431090802566605,0.0665111523959905,0.146570872872646,0.188448265121973,0.0480358322859932,0.00615844003666579,0.0652794643886574,0.0985350405866527,0.0566576483373253,0.077596344461989,0.0135485680806647,0.00615844003666579,0.0874498485206543,0.151497624901978,0.28451992969396,0.0739012804399895,0.0591210243519916,0.0332555761979953,0.110851920659984,0.054194272322659,0.104693480623318,0.0221703841319969,0.00492675202933263,0.0665111523959905,0.0418773922493274,0.0504992083006595,0.102230104608652,0.0221703841319969,0.0615844003666579,0.0184753201099974,PT,Chkbd,192_6
0.0678813875490606,0.0633559617124566,0.185542459300766,0.228534004748504,0.0701441004673626,0.0226271291830202,0.117661071751705,0.226271291830202,0.142550913853027,0.0407288325294364,0.0135762775098121,0.0339406937745303,0.160652617199443,0.287364540624357,0.262474698523034,0.0859830908954768,0.0497796842026444,0.0724068133856647,0.108610220078497,0.253423846849826,0.156127191362839,0.0429915454477384,0.00678813875490606,0.0656186746307586,0.0701441004673626,0.138025488016423,0.124449210506611,0.0203644162647182,0.0294152679379263,0.0203644162647182,PT,Chkbd,192_7
0.104774545228089,0.101032597184229,0.125355259469321,0.132839155557042,0.0467743505482541,0.0486453245701843,0.067355064789486,0.0785809089210669,0.0467743505482541,0.0280646103289525,0.011225844131581,0.00935487010965083,0.0692260388114161,0.11225844131581,0.157161817842134,0.0411614284824636,0.022451688263162,0.0243226622850922,0.0654840907675558,0.0767099348991368,0.056129220657905,0.00748389608772066,0.0168387661973715,0.0261936363070223,0.0710970128333463,0.123484285447391,0.0972906491403686,0.0430324025043938,0.022451688263162,0.0243226622850922,PT,None,192_8
0.103810500622744,0.0714760823959877,0.180392017475588,0.146355787763213,0.0272289837699001,0.00680724594247502,0.0595634019966564,0.0646688364535127,0.0731778938816065,0.0306326067411376,0.0272289837699001,0.00680724594247502,0.236551796501007,0.194006509360538,0.194006509360538,0.0612652134822752,0.0391416641692314,0.0272289837699001,0.117424992507694,0.0953014431946503,0.120828615478932,0.01361449188495,0.00850905742809378,0.0374398526836126,0.0323344182267564,0.0731778938816065,0.0510543445685627,0.0102108689137125,0.00510543445685627,0.0170181148561876,PT,None,192_9
0.0874761417891014,0.122727721316053,0.133172633768483,0.233704916123122,0.0339459654703976,0.0130561405655375,0.0430852638662738,0.0417796498097201,0.0430852638662738,0.0352515795269513,0.02088982490486,0.0182785967917525,0.0365571935835051,0.0744200012235639,0.0822536855628864,0.01044491245243,0.00522245622621501,0.00783368433932252,0.0378628076400588,0.0574470184883651,0.0548357903752576,0.00783368433932252,0.00522245622621501,0.0274178951876288,0.02088982490486,0.0195842108483063,0.0143617546220913,0.00522245622621501,0.01044491245243,0.00522245622621501,PT,Gratings,192_10
0.11994358034687,0.133831784387034,0.146457424423547,0.218423572631669,0.0454523041314456,0.0214635880620715,0.0479774321387481,0.161608192467362,0.0429271761241431,0.037876920109538,0.00505025601460506,0.0164133320474665,0.0265138440766766,0.0429271761241431,0.0164133320474665,0.0075753840219076,0.00505025601460506,0.00126256400365127,0.0404020481168405,0.056815380164307,0.061865636178912,0.0126256400365127,0.00126256400365127,0.018938460054769,0.0126256400365127,0.0265138440766766,0.0328266640949329,0.00126256400365127,0.0075753840219076,0.00883794802555886,PT,Gratings,192_11
0.0680731102638403,0.0605094313456358,0.107404240638504,0.155811785715012,0.0347929230237406,0.0211783009709725,0.0620221671292767,0.136146220527681,0.0196655651873316,0.0272292441055361,0.0015127357836409,0.0015127357836409,0.0363056588073815,0.0635349029129176,0.0665603744801994,0.00756367891820448,0,0.00453820735092269,0.0544584882110722,0.0907641470184537,0.0680731102638403,0.0121018862691272,0.0015127357836409,0.0317674514564588,0.0468948092928678,0.0347929230237406,0.0257165083218952,0.00907641470184537,0.0166400936200499,0.00302547156728179,PT,None,192_12
0.106439533737318,0.126089909196515,0.106439533737318,0.173578316556241,0.0147377815943978,0.0131002503061314,0.0622261889541241,0.186678566862372,0.0360256883418613,0.0556760638010584,0.0065501251530657,0.011462719017865,0.0524010012245256,0.0769639705485219,0.0524010012245256,0.0212879067474635,0.00163753128826642,0.00327506257653285,0.042575813494927,0.0769639705485219,0.0655012515306569,0.0131002503061314,0.00163753128826642,0.0229254380357299,0.0278380319005292,0.0196503754591971,0.0229254380357299,0.00163753128826642,0.0131002503061314,0.00163753128826642,PT,Gratings,192_13
0.0420211724406562,0.0747043065611665,0.14473959396226,0.253683374363961,0.0264577752404131,0.0124507177601944,0.0498028710407777,0.0747043065611665,0.136957895362139,0.0700352874010936,0.0326831341205104,0.0217887560803402,0.0420211724406562,0.136957895362139,0.1665283500426,0.0249014355203888,0.00778169860012151,0.0171197369202673,0.0591409093609235,0.135401555642114,0.0529155504808263,0.0233450958003645,0.00466901916007291,0.031126794400486,0.035795813560559,0.0606972490809478,0.0498028710407777,0.0186760766402916,0.0420211724406562,0.015563397200243,IT,None,192_14
0.0482382389637438,0.0578858867564926,0.135067069098483,0.152754423385189,0.0337667672746207,0.0128635303903317,0.0401985324697865,0.080397064939573,0.0675335345492414,0.0482382389637438,0.00321588259758292,0.00482382389637438,0.0723573584456157,0.178481484165852,0.127027362604525,0.0514541215613267,0.00964764779274876,0.0128635303903317,0.0434144150673694,0.102908243122653,0.0820050062383645,0.0160794129879146,0.0080397064939573,0.059493828055284,0.0337667672746207,0.0530620628601182,0.0450223563661609,0.00482382389637438,0.0080397064939573,0.0192952955854975,PT,Gratings,192_15
0.0573220482148242,0.0652589471984153,0.157856102006977,0.179903043628064,0.0546764152202939,0.00440938832421725,0.0520307822257635,0.0634951918687284,0.070550213187476,0.0511489045609201,0.00881877664843449,0.0017637553296869,0.0388026172531118,0.164911123325725,0.144627937034326,0.0537945375554504,0.0167556756320255,0.0264563299453035,0.0599676812093546,0.068786457857789,0.0599676812093546,0.0291019629398338,0.0070550213187476,0.0634951918687284,0.0229288192859297,0.0546764152202939,0.0264563299453035,0.0132281649726517,0.0132281649726517,0.0291019629398338,PT,Chkbd,192_16
0.063982168941667,0.12048590255249,0.121316839811473,0.19776306763788,0.0249281177694807,0.0149568706616884,0.0457015492440479,0.0324065531003249,0.0157878079206711,0.061489357164719,0.00332374903593075,0.010802184366775,0.024097180510498,0.0648131062006497,0.0565037336108228,0.010802184366775,0.00166187451796538,0.00332374903593075,0.0332374903593075,0.0365612393952383,0.0390540511721864,0.00664749807186151,0.00332374903593075,0.0315756158413422,0.0423778002081171,0.0232662432515153,0.0182806196976192,0.00166187451796538,0.0232662432515153,0.00415468629491344,PT,None,192_17
0.0478949910377951,0.0773688316764382,0.127719976100787,0.173158813752028,0.0307019173319199,0.0257896105588127,0.0319299940251967,0.112983055781465,0.018421150399152,0.0233334571722591,0.00736846015966078,0.0135088436260448,0.0319299940251967,0.0478949910377951,0.0442107609579647,0.0196492270924288,0.00491230677310719,0.00368423007983039,0.0294738406386431,0.0282457639453663,0.0380703774915807,0.00614038346638398,0.00368423007983039,0.0233334571722591,0.0221053804789823,0.0171930737058752,0.0221053804789823,0.00245615338655359,0.0147369203193216,0.00736846015966078,PT,None,192_18
0.0265875370390639,0.0118166831284729,0.0649917572066007,0.106350148156256,0.0502209032960096,0.00886251234635464,0.0118166831284729,0.0472667325138914,0.0709000987708371,0.0384042201675368,0.00590834156423643,0.00590834156423643,0.0206791954748275,0.0915792942456646,0.127029343631083,0.0265875370390639,0.0118166831284729,0.00590834156423643,0.0206791954748275,0.0443125617317732,0.0206791954748275,0.00590834156423643,0,0.0265875370390639,0.00886251234635464,0.0324958786033003,0.0118166831284729,0.00590834156423643,0.00886251234635464,0.0147708539105911,PT,Gratings,192_34
0.0240247025063288,0.0540555806392398,0.1516559345712,0.214720778650314,0.0585602123591764,0.00750771953322775,0.0360370537594932,0.0825849148655052,0.111114249091771,0.0390401415727843,0.0060061756265822,0.00450463171993665,0.0690710197056953,0.103606529558543,0.130634319878163,0.0345355098528476,0.00900926343987329,0.0120123512531644,0.0345355098528476,0.0915941783053785,0.0630648440791131,0.0180185268797466,0.0030030878132911,0.0555571245458853,0.016516982973101,0.0345355098528476,0.016516982973101,0.00750771953322775,0.0255262464129743,0.0195200707863921,PT,Chkbd,192_35
0.0697408587829196,0.0996297982613137,0.120979040745881,0.269000455305547,0.00853969699382689,0.0113862626584358,0.0483916162983524,0.0483916162983524,0.116709192248967,0.0441217678014389,0.0398519193045255,0.0170793939876538,0.0412752021368299,0.128095454907403,0.209222576348759,0.0170793939876538,0.0185026768199583,0.0170793939876538,0.0597778789567882,0.146598131727362,0.0754339901121375,0.0313122223106986,0.00711641416152241,0.0412752021368299,0.0455450506337434,0.0469683334660479,0.038428636472221,0.0113862626584358,0.035582070807612,0.0128095454907403,IT,Chkbd,192_36
0.103712407331224,0.115055951883077,0.119917470976728,0.149086585538635,0.0315998741087324,0.0243075954682557,0.0372716463846587,0.0380818995669339,0.0251178486505309,0.0510459504833369,0.00567177227592632,0.00405126591137595,0.0291691145619068,0.0850765841388948,0.0453741782074106,0.017015316827779,0.00162050636455038,0.00243075954682557,0.0153948104632286,0.0340306336555579,0.0324101272910076,0.00567177227592632,0.00567177227592632,0.0234973422859805,0.012964050916403,0.0194460763746045,0.0226870891037053,0.0072922786404767,0.0153948104632286,0.0072922786404767,PT,Chkbd,192_39
0.0939353634816595,0.107014971055055,0.127228910032121,0.161711511816528,0.0297263808486264,0.0237811046789011,0.0237811046789011,0.117716468160561,0.0285373256146814,0.061830872165143,0.0118905523394506,0.00475622093578023,0.0166467732752308,0.0475622093578023,0.0428059884220221,0.0142686628073407,0,0.00237811046789011,0.0142686628073407,0.0689652035688133,0.0570746512293627,0.0107014971055055,0.00475622093578023,0.0261592151467913,0.0178358285091759,0.0285373256146814,0.0261592151467913,0.00594527616972528,0.0154577180412857,0.00237811046789011,PT,None,192_47
0.0605287485979152,0.0363172491587491,0.0913433842477629,0.190390427407988,0.031915158351628,0.0110052270178028,0.0407193399658702,0.104549656669126,0.0539256123872335,0.0462219534747716,0.00660313621068165,0.0044020908071211,0.075936066422839,0.157374746354579,0.075936066422839,0.0275130675445069,0.0110052270178028,0.0143067951231436,0.0418198626676505,0.124359065301171,0.0803381572299601,0.0264125448427266,0.00880418161424221,0.0495235215801124,0.0220104540356055,0.0561266577907941,0.044020908071211,0.00550261350890138,0.0143067951231436,0.0165078405267041,PT,Gratings,192_48
0.0421437922702867,0.0940130750644857,0.181542489779696,0.249620923447083,0.00324183017463744,0.0162091508731872,0.074562094016661,0.0534901978815177,0.0972549052391231,0.051869282794199,0.00810457543659359,0.00324183017463744,0.0599738582307926,0.150745103120641,0.0696993487547049,0.0275555564844182,0.0145882357858685,0.00648366034927487,0.0194509810478246,0.0372810470083305,0.0551111129688364,0.00972549052391231,0,0.011346405611231,0.0340392168336931,0.0810457543659359,0.0567320280561551,0.011346405611231,0.0129673206985497,0.011346405611231,PT,None,194_2
0.101768429648276,0.157641292984584,0.29133707311075,0.339228098827586,0.00598637821460446,0.0458955663119675,0.223491453345233,0.15165491476998,0.0798183761947261,0.111745726672617,0.00997729702434076,0.0119727564292089,0.039909188097363,0.207527778106288,0.091791132623935,0.0598637821460446,0.00598637821460446,0.0159636752389452,0.0319273504778904,0.0678456197655172,0.0439001069070993,0.025940972263286,0.00798183761947261,0.025940972263286,0.0538774039314401,0.173604968223529,0.0858047544093305,0.025940972263286,0.0478910257168356,0.0199545940486815,PT,Chkbd,194_3
0.0970387191651318,0.125268164740443,0.116446462998158,0.218778203208661,0.00352868069691389,0.0123503824391986,0.0388154876660527,0.0282294455753111,0.0846883367259332,0.00529302104537083,0.0123503824391986,0.00176434034845694,0.0793953156805624,0.0864526770743902,0.0811596560290194,0.0194077438330264,0.00705736139382777,0.0105860420907417,0.0247007648783972,0.100567399862046,0.0229364245299403,0.0388154876660527,0.00176434034845694,0.00352868069691389,0.0458728490598805,0.029993785923768,0.0405798280145097,0.031758126272225,0.125268164740443,0,IT,Gratings,194_11
0.0359800509969465,0.0329817134138676,0.128928516072392,0.136424360030089,0.023986700664631,0.00749584395769718,0.0224875318730916,0.1064409841993,0.0374792197884859,0.0224875318730916,0.00299833758307887,0.00449750637461831,0.058467582870038,0.0689617644108141,0.082454283534669,0.0314825446223282,0.0119933503323155,0.00599667516615775,0.0509717389123409,0.071960101993893,0.047973401329262,0.0269850382477099,0.00449750637461831,0.034480882205407,0.00899501274923662,0.00749584395769718,0.0224875318730916,0,0.00449750637461831,0.00299833758307887,PT,Gratings,195_4
0.0495668402407654,0.0444036277156856,0.123917100601913,0.150765805732328,0.0392404151906059,0.0134243525652073,0.018587565090287,0.0351098451705421,0.0351098451705421,0.0485341977357494,0.00516321252507972,0.00619585503009567,0.0475015552307335,0.0960357529664829,0.0619585503009567,0.0340772026655262,0.00929378254514351,0.00619585503009567,0.0258160626253986,0.0423383427056537,0.0505994827457813,0.0165222800802551,0.00103264250501595,0.0258160626253986,0.0175549225852711,0.0299466326454624,0.018587565090287,0.00206528501003189,0.00826114004012756,0.0144569950702232,PT,Chkbd,195_6
0.0261766440368738,0.0450819980635049,0.125066188176175,0.141063026198709,0.0552618040778447,0.00727129001024273,0.0203596120286796,0.0596245780839904,0.0349021920491651,0.0465362560655534,0.00436277400614564,0.00872554801229127,0.0581703200819418,0.0843469641188156,0.0843469641188156,0.0392649660553107,0.0130883220184369,0.0203596120286796,0.0436277400614564,0.0610788360860389,0.0494447720696505,0.0349021920491651,0.0116340640163884,0.0334479340471165,0.0334479340471165,0.0363564500512136,0.0305394180430194,0.0101798060143398,0.00872554801229127,0.0174510960245825,PT,Gratings,195_7
0.0374396315512452,0.0588337067233852,0.11766741344677,0.128364451032841,0.0561594473268677,0.00802277818955253,0.0294168533616926,0.125690191636323,0.0267425939651751,0.0641822255164203,0.00267425939651751,0.00802277818955253,0.0561594473268677,0.0615079661199027,0.0508109285338327,0.0240683345686576,0,0.00534851879303502,0.0133712969825876,0.0374396315512452,0.0240683345686576,0.0187198157756226,0,0.0133712969825876,0.0187198157756226,0.0294168533616926,0.0401138909477627,0.0240683345686576,0.0133712969825876,0.00802277818955253,PT,Gratings,195_8
0.0474737486774886,0.0639069693735424,0.102251150997668,0.146073072853811,0.0346923548027802,0.0091295670533632,0.0675587961948877,0.0492996620881613,0.0310405279814349,0.0182591341067264,0.0127813938747085,0.00547774023201792,0.142421246032466,0.0584292291415245,0.105902977819013,0.0273887011600896,0.0127813938747085,0.00182591341067264,0.0219109609280717,0.0511255754988339,0.045647835266816,0.0109554804640358,0,0.0182591341067264,0.0164332206960538,0.0273887011600896,0.0365182682134528,0.00730365364269056,0.00182591341067264,0.0219109609280717,PT,None,195_9
0.04639124990356,0.0383927585408773,0.114378426486364,0.140773447983217,0.0423920042222187,0.0135974353165607,0.0239954740880483,0.051990193857438,0.0311941163144628,0.0431918533584869,0.00399924568134138,0.00319939654507311,0.0671873274465352,0.111978879077559,0.0967817454884615,0.0319939654507311,0.0127975861802924,0.0199962284067069,0.0271948706331214,0.037592909404609,0.0455914007672918,0.0103980387714876,0.00799849136268277,0.0327938145869993,0.0119977370440242,0.0263950214968531,0.0295944180419262,0.00639879309014621,0.00799849136268277,0.014397284452829,PT,Gratings,195_10
0.0815148027087157,0.059283492879066,0.106216258074993,0.187731060783709,0.0469327651959272,0.0049402910732555,0.0308768192078469,0.0629887111840076,0.0358171102811024,0.0444626196592995,0.00741043660988325,0.00123507276831387,0.0506379835008689,0.133387858977898,0.11486176745319,0.0469327651959272,0.009880582146511,0.0247014553662775,0.0506379835008689,0.0654588567206354,0.0679290022572631,0.0160559459880804,0,0.049402910732555,0.0172910187563942,0.0271716009029052,0.0209962370613359,0.00864550937819712,0.0111156549148249,0.0160559459880804,PT,None,195_16
0.105414923690858,0.0961680005600806,0.107264308317013,0.377274463735701,0.0351383078969525,0.00924692313077698,0.0480840002800403,0.0591803080369726,0.0998667698123913,0.0739753850462158,0.0332889232707971,0.0129456923830878,0.0536321541585065,0.170143385606296,0.170143385606296,0.0314395386446417,0.0221926155138647,0.0258913847661755,0.0499333849061957,0.18863723186785,0.0536321541585065,0.0369876925231079,0.0018493846261554,0.0258913847661755,0.0406864617754187,0.0591803080369726,0.0499333849061957,0.00924692313077698,0.0443852310277295,0.018493846261554,IT,None,195_17
0.0929344922566557,0.23853186345875,0.139401738384984,0.799236633407239,0.275705660361412,0.0185868984513311,0.0743475938053246,0.257118761910081,0.142499554793539,0.223042781415974,0.0247825312684415,0.0371737969026623,0.266412211135746,0.241629679867305,0.724889039601915,0.278803476769967,0.219944965007419,0.0712497773967694,0.182771168104756,0.0929344922566557,0.32836853930685,0.0247825312684415,0.0526628789454382,0.207553699373198,0.142499554793539,0.015489082042776,0.0433694297197727,0.00619563281711038,0.164184269653425,0.0309781640855519,PT,Gratings,195_18
0.0547783022363488,0.167557159781773,0.08055632681816,0.328669813418093,0.170779412854499,0.0096667592181792,0.112778857545424,0.0902230860363392,0.0418892899454432,0.151445894418141,0.0096667592181792,0.0128890122909056,0.132112375981782,0.157890400563594,0.534894010072583,0.138556882127235,0.0290002776545376,0.0418892899454432,0.11600111061815,0.0515560491636224,0.293225029618102,0.0290002776545376,0.0290002776545376,0.0676673145272544,0.064445061454528,0.0096667592181792,0.0418892899454432,0.0128890122909056,0.0870008329636128,0.0128890122909056,PT,None,195_19
0.0759440513469701,0.0740917574116782,0.118546811858685,0.203752332882115,0.0185229393529195,0.0111137636117517,0.0333412908352552,0.0259321150940874,0.0740917574116782,0.0166706454176276,0.0277844090293793,0.00185229393529195,0.209309214687991,0.129660575470437,0.144478926952772,0.0518642301881747,0.0370458787058391,0.0203752332882115,0.040750466576423,0.042602760511715,0.0592734059293425,0.0314889968999632,0.00370458787058391,0.0222275272235035,0.0296367029646713,0.0537165241234667,0.0222275272235035,0.00926146967645977,0.0111137636117517,0.0185229393529195,PT,None,195_20
0.0376367831564282,0.0498687376822674,0.125142303995124,0.140197017257695,0.0122319545258392,0.00470459789455352,0.0244639090516783,0.0517505768400888,0.0263457482094997,0.0263457482094997,0.00658643705237493,0.00188183915782141,0.0602188530502851,0.111969429890374,0.0752735663128564,0.0658643705237493,0.00282275873673211,0.0103501153680178,0.0423413810509817,0.0592779334713744,0.0498687376822674,0.00752735663128564,0.00282275873673211,0.0141137936836606,0.0141137936836606,0.0291685069462318,0.0263457482094997,0.00470459789455352,0.00564551747346423,0.0103501153680178,PT,None,195_21
0.132543006364655,0.12399184466371,0.162472072317965,0.31853077336022,0.00855116170094551,0.0192401138271274,0.0235156946776001,0.0235156946776001,0.121854054238473,0.00641337127570913,0.00855116170094551,0.00213779042523638,0.0983383595608733,0.00855116170094551,0.0256534851028365,0.00427558085047275,0.00427558085047275,0.00213779042523638,0.0577203414813822,0.0534447606309094,0.0235156946776001,0.0128267425514183,0.00213779042523638,0.0106889521261819,0.0256534851028365,0.0213779042523638,0.00855116170094551,0.0320668563785457,0.0384802276542548,0,IT,Chkbd,196_1
